,Average_Temp,Average_WD,Average_RH,Average_WS,NV%,Temp_Range,RH_Range,distance,GEOID,CLASS
24,0.09677419354838701,0.09090909090909083,0.5140794223826717,0.06060606060606055,0.6100000000000003,0.6486486486486487,0.6000000000000001,0.35032115997495444,55007960100,2
25,0.09677419354838701,0.09090909090909083,0.5140794223826717,0.06060606060606055,0.6100000000000003,0.6486486486486487,0.6000000000000001,0.7751809822640899,55007960200,2
26,0.09677419354838701,0.09090909090909083,0.5140794223826717,0.06060606060606055,0.6100000000000003,0.6486486486486487,0.6000000000000001,0.4083058371616916,55007960300,2
27,0.09677419354838701,0.09090909090909083,0.5140794223826717,0.06060606060606055,0.6100000000000003,0.6486486486486487,0.6000000000000001,0.6200955389366897,55007960400,2
28,0.07038123167155441,0.045454545454545414,0.5653429602888078,0.18181818181818177,0.17000000000000037,0.5945945945945947,1.0000000000000004,0.3258806396465482,55007960600,2
29,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.08477497695949798,55009000100,3
30,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.0727868806326113,55009000200,4
31,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.04385082418162248,55009000302,3
32,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.05033734109088863,55009000303,4
33,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.061136477160003096,55009000401,3
34,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.051674041972407686,55009000402,2
35,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.07567837569737093,55009000500,2
36,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.06039777404126889,55009000600,3
37,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.07004312619159848,55009000700,4
38,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.08074376851154841,55009000800,2
39,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.1085119705081574,55009000900,3
40,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.09047354387544763,55009001000,2
41,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.10902554505737262,55009001100,2
42,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.09920431121210631,55009001200,2
43,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.09356906170633388,55009001300,2
44,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.101856607171752,55009001400,3
45,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.11508994589879067,55009001600,4
46,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.12408101814395567,55009001701,3
47,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.13293842030096878,55009001702,3
48,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.16010862453479294,55009001801,3
49,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.17006352846821118,55009001802,3
50,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.13200976495170288,55009002001,4
51,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.1353163408165132,55009002002,4
52,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.1617408066638057,55009002003,3
53,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.0699727735136238,55009010100,3
54,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.04256337017468571,55009010201,3
55,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.032235597048001635,55009010202,4
56,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.059849023153066325,55009010300,4
57,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.23801014485616398,55009020100,4
58,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.06371138517387666,55009020203,4
59,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.019959054741418732,55009020204,4
60,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.050070000914584814,55009020502,4
61,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.03148985866146995,55009020503,4
62,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.011854426238734778,55009020504,4
63,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.2366241971000626,55009020600,4
64,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.11015118790496761,55009020702,4
65,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.15158891523205834,55009020703,4
66,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.11293011868496776,55009020704,4
67,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.09177506841797935,55009020800,3
68,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.08654082917666263,55009020900,3
69,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.07325120830724423,55009021000,2
70,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.07283612750719357,55009021100,3
71,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.0816442827896244,55009021200,3
72,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.044899079083445315,55009021301,3
73,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.028464693508558406,55009021302,4
74,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.05166700670461022,55009021303,4
75,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.03072301447154586,55009021304,2
76,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.014598180679747575,55009021400,4
77,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.06787626370997812,55009021500,3
78,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.05866006289529412,55009021600,4
79,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.003236223186835607,55009940001,4
80,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.006528728516050963,55009940002,4
81,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.01958618554815289,55009940003,3
82,0.4750733137829912,0.5,0.4953068592057761,0.5545454545454546,0.6100000000000003,0.5189189189189185,0.3500000000000001,0.0302657220647104,55009940004,3
83,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.1535236138763622,55011960100,2
84,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.14690342687894417,55011960200,3
85,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.3682188812517149,55011960300,2
86,0.7155425219941347,0.4545454545454546,0.1595667870036106,0.4545454545454545,0.2900000000000005,0.8864864864864868,0.3999999999999999,0.4538873372214914,55011960400,2
87,0.7155425219941347,0.4545454545454546,0.1595667870036106,0.4545454545454545,0.2900000000000005,0.8864864864864868,0.3999999999999999,0.32432584546330756,55011960500,2
88,0.07038123167155441,0.045454545454545414,0.5653429602888078,0.18181818181818177,0.17000000000000037,0.5945945945945947,1.0000000000000004,0.4156787978134388,55013970400,2
89,0.07038123167155441,0.045454545454545414,0.5653429602888078,0.18181818181818177,0.17000000000000037,0.5945945945945947,1.0000000000000004,0.3368556574105994,55013970600,2
90,0.07038123167155441,0.045454545454545414,0.5653429602888078,0.18181818181818177,0.17000000000000037,0.5945945945945947,1.0000000000000004,0.5019522868137976,55013970700,1
91,0.07038123167155441,0.045454545454545414,0.5653429602888078,0.18181818181818177,0.17000000000000037,0.5945945945945947,1.0000000000000004,0.5449729493953188,55013970800,2
92,0.07038123167155441,0.045454545454545414,0.5653429602888078,0.18181818181818177,0.17000000000000037,0.5945945945945947,1.0000000000000004,0.7594993703435322,55013970900,2
93,0.07038123167155441,0.045454545454545414,0.5653429602888078,0.18181818181818177,0.17000000000000037,0.5945945945945947,1.0000000000000004,0.7006634257533013,55013971000,1
94,0.6539589442815248,0.4545454545454546,0.4173285198555954,0.515151515151515,0.4200000000000004,0.551351351351351,0.0,0.3136252031433577,55015020100,4
95,0.8035190615835779,0.2727272727272727,0.5819494584837539,0.33333333333333337,0.4400000000000004,0.12432432432432439,0.44999999999999973,0.2923083417170275,55015020200,4
96,0.8035190615835779,0.2727272727272727,0.5819494584837539,0.33333333333333337,0.4400000000000004,0.12432432432432439,0.44999999999999973,0.09868370139509362,55015020303,3
97,0.8035190615835779,0.2727272727272727,0.5819494584837539,0.33333333333333337,0.4400000000000004,0.12432432432432439,0.44999999999999973,0.11319042359347409,55015020304,3
98,0.8035190615835779,0.2727272727272727,0.5819494584837539,0.33333333333333337,0.4400000000000004,0.12432432432432439,0.44999999999999973,0.17642341055712288,55015020306,4
99,0.8035190615835779,0.2727272727272727,0.5819494584837539,0.33333333333333337,0.4400000000000004,0.12432432432432439,0.44999999999999973,0.12040860835367702,55015020308,4
100,0.33137829912023475,0.4545454545454546,0.5465703971119131,0.515151515151515,0.7200000000000002,0.5297297297297296,0.1499999999999999,0.21389324684644123,55015020400,3
101,0.33137829912023475,0.4545454545454546,0.5465703971119131,0.515151515151515,0.7200000000000002,0.5297297297297296,0.1499999999999999,0.29891445817885065,55015020500,4
102,0.33137829912023475,0.4545454545454546,0.5465703971119131,0.515151515151515,0.7200000000000002,0.5297297297297296,0.1499999999999999,0.3590871036506005,55015020600,4
103,0.8035190615835779,0.2727272727272727,0.5819494584837539,0.33333333333333337,0.4400000000000004,0.12432432432432439,0.44999999999999973,0.14453254163119722,55015020700,3
104,0.8035190615835779,0.2727272727272727,0.5819494584837539,0.33333333333333337,0.4400000000000004,0.12432432432432439,0.44999999999999973,0.1070978816808662,55015020800,4
105,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.012206189628608213,55017010100,2
106,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.05718265665782568,55017010200,4
107,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.05734446781716746,55017010300,3
108,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.029632547962938214,55017010400,4
109,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.08162317698623199,55017010500,4
110,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.12467198063894304,55017010700,4
111,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.3054150456237117,55017010800,4
112,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.3907880203459945,55017010900,3
113,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.1913241077521616,55017011000,4
114,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.052982601782736866,55017011100,3
115,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.014985120408608355,55017011200,4
116,0.5923753665689149,0.19999999999999996,0.4057761732851981,0.33333333333333337,0.8700000000000006,0.3783783783783785,0.3999999999999999,0.1195995525569681,55019950100,4
117,0.5923753665689149,0.19999999999999996,0.4057761732851981,0.33333333333333337,0.8700000000000006,0.3783783783783785,0.3999999999999999,0.27503675927424176,55019950200,3
118,0.2375366568914954,0.9999999999999998,0.2678700361010833,0.36363636363636365,0.5400000000000005,1.0,0.8000000000000003,0.5370864141943563,55019950300,3
119,0.5923753665689149,0.19999999999999996,0.4057761732851981,0.33333333333333337,0.8700000000000006,0.3783783783783785,0.3999999999999999,0.38060798784305727,55019950400,2
120,0.5923753665689149,0.19999999999999996,0.4057761732851981,0.33333333333333337,0.8700000000000006,0.3783783783783785,0.3999999999999999,0.20535243174031423,55019950500,3
121,0.5923753665689149,0.19999999999999996,0.4057761732851981,0.33333333333333337,0.8700000000000006,0.3783783783783785,0.3999999999999999,0.19744479073595939,55019950600,3
122,0.5923753665689149,0.19999999999999996,0.4057761732851981,0.33333333333333337,0.8700000000000006,0.3783783783783785,0.3999999999999999,0.32464243251419367,55019950700,2
123,0.5923753665689149,0.19999999999999996,0.4057761732851981,0.33333333333333337,0.8700000000000006,0.3783783783783785,0.3999999999999999,0.41592503218635024,55019950800,2
124,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.17533294404851524,55021970100,3
125,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.020029407419393422,55021970200,4
126,1.0,0.2272727272727273,0.4664259927797838,0.2727272727272726,0.7800000000000002,0.4864864864864864,0.19999999999999973,0.37101891783510743,55021970300,3
127,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.11433013697666404,55021970400,4
128,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.09821937372046069,55021970500,3
129,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.08339606447119412,55021970600,4
130,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.07513666007696584,55021970700,3
131,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.19163365953525024,55021970800,3
132,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.12656446767646212,55021970900,3
133,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.060130433864965076,55021971000,3
134,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.19997748714304814,55021971100,3
135,0.9765395894428153,0.19999999999999996,0.9545126353790607,0.0,0.2400000000000002,0.10810810810810834,0.5500000000000003,0.23671565558142973,55021971200,4
136,1.0,0.2272727272727273,0.4664259927797838,0.2727272727272726,0.7800000000000002,0.4864864864864864,0.19999999999999973,0.4841600945539992,55023960100,2
137,0.7155425219941347,0.4545454545454546,0.1595667870036106,0.4545454545454545,0.2900000000000005,0.8864864864864868,0.3999999999999999,0.18015913775757877,55023960200,2
138,1.0,0.2272727272727273,0.4664259927797838,0.2727272727272726,0.7800000000000002,0.4864864864864864,0.19999999999999973,0.5626666479059527,55023960300,2
139,1.0,0.2272727272727273,0.4664259927797838,0.2727272727272726,0.7800000000000002,0.4864864864864864,0.19999999999999973,0.6774611125572495,55023960400,2
140,1.0,0.2272727272727273,0.4664259927797838,0.2727272727272726,0.7800000000000002,0.4864864864864864,0.19999999999999973,0.7537656270885952,55023960500,2
141,1.0,0.2272727272727273,0.4664259927797838,0.2727272727272726,0.7800000000000002,0.4864864864864864,0.19999999999999973,0.7463785959012531,55023960600,2
142,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.11380249189185389,55025000100,2
143,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.1151040164343856,55025000201,1
144,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.1277112163274495,55025000202,2
145,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.1430058885191465,55025000204,2
146,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.13596358545388032,55025000205,2
147,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.10232093484638495,55025000300,2
148,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.09219014921803001,55025000401,2
149,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.10370688260248627,55025000402,1
150,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.14207019790208317,55025000405,2
151,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.15140599826932413,55025000406,2
152,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.1270850774934748,55025000407,2
153,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.1236448315405126,55025000408,2
154,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.11142457137630946,55025000501,3
155,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.12181566191317075,55025000503,3
156,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.14146516487150085,55025000504,2
157,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.09878923041205565,55025000600,4
158,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.09147255190268819,55025000700,2
159,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.08878507960405514,55025000800,2
160,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.07222405920881379,55025000901,2
161,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.07315271455807966,55025000902,2
162,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.0778241323755989,55025001000,1
163,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.05867413343088905,55025001101,3
164,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.06234654322116772,55025001102,2
165,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.05958168297676252,55025001200,2
166,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.04916948663650882,55025001300,2
167,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.05007703618238229,55025001401,3
168,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.07125319225276311,55025001402,2
169,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.07250546992071255,55025001403,3
170,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.01315595078126649,55025001501,2
171,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.03443060060081187,55025001502,3
172,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.05068910448076206,55025001603,3
173,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.0491976277076987,55025001604,3
174,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.046285026839546654,55025001605,2
175,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.051413737063901344,55025001606,3
176,0.5835777126099706,0.42727272727272725,0.5653429602888078,0.515151515151515,0.1900000000000004,0.810810810810811,0.3999999999999999,0.04373825989686298,55025001704,2
